NPA,NXX,MBI Block,Company,OCN,Status,Rate Center,Date Assigned,Remarks
604,284,0000-9999,,,Available,,N/A,
604,285,0000-9999,,,Available,,N/A,
604,286,0000-9999,,,Available,,N/A,
604,287,0000-9999,,,Available,,N/A,
604,288,0000-9999,,,Available,,N/A,
604,289,0000-9999,,,Available,,N/A,
604,290,0000-0999,,,Available,,N/A,
604,290,1000-1999,TELUS Mobility,8303,In Service,Vancouver,Grandfathered,
604,290,2000-2999,TELUS Mobility,8303,In Service,Vancouver,Grandfathered,
604,290,3000-3999,TELUS Mobility,8303,In Service,Vancouver,Grandfathered,
604,290,4000-4999,TELUS Mobility,8303,In Service,Vancouver,Grandfathered,
604,290,5000-5999,TELUS Mobility,8303,In Service,Vancouver,Grandfathered,
604,290,6000-6999,TELUS Mobility,8303,In Service,Vancouver,Grandfathered,
604,290,7000-7999,TELUS Mobility,8303,In Service,Vancouver,Grandfathered,
604,290,8000-8999,TELUS Mobility,8303,In Service,Vancouver,Grandfathered,
604,290,9000-9999,,,Available,,N/A,
604,291,0000-9999,Bell Mobility,6574,In Service,Vancouver,Mar 22 2012 ,
604,292,0000-9999,Bell Mobility,6574,In Service,Vancouver,Jun  5 2012 ,
604,293,0000-9999,,,Available,,N/A,
604,294,0000-9999,,,Available,,N/A,
604,295,0000-9999,Bell Mobility,6574,In Service,Powell River,Nov 16 2006 ,
604,296,0000-9999,,,Available,,N/A,
604,297,0000-9999,,,Available,,N/A,
604,298,0000-9999,,,Available,,N/A,
604,299,0000-9999,,,Available,,N/A,
604,300,0000-9999,,,Available,,N/A,
604,301,0000-9999,,,Available,,N/A,
604,302,0000-9999,TELUS Mobility,8303,In Service,Abbotsford,Grandfathered,
604,303,0000-9999,Bell Mobility,6574,In Service,Sechelt,Nov 16 2006 ,
604,304,0000-9999,,,Available,,N/A,
604,305,0000-9999,,,Available,,N/A,
604,306,0000-9999,,,Available,,N/A,
604,307,0000-9999,,,Available,,N/A,
604,308,0000-9999,TELUS Mobility,8303,In Service,Aldergrove,Grandfathered,
604,309,0000-9999,TELUS Mobility,8303,In Service,Aldergrove,Grandfathered,
604,310,0000-9999,,,Available,,N/A,
604,311,0000-9999,,,Not Available,,N/A,
604,312,0000-9999,TELUS Mobility,8303,In Service,Vancouver,Grandfathered,
604,313,0000-9999,TELUS Mobility,8303,In Service,Vancouver,Grandfathered,
604,314,0000-9999,TELUS Mobility,8303,In Service,Vancouver,Grandfathered,
604,315,0000-9999,TELUS Mobility,8303,In Service,Vancouver,Grandfathered,
604,316,0000-9999,,,Available,,N/A,
604,317,0000-9999,TELUS Mobility,8303,In Service,Vancouver,Grandfathered,
604,318,0000-9999,,,Available,,N/A,
604,319,0000-9999,TELUS Mobility,8303,In Service,Vancouver,Grandfathered,
604,320,0000-9999,Bell Mobility,6574,In Service,Vancouver,Sep  3 2015 ,
604,321,0000-9999,,,Available,,N/A,
604,322,0000-9999,,,Available,,N/A,
604,323,0000-0999,,,Available,,N/A,
604,323,1000-1999,,,Available,,N/A,
604,323,2000-2999,,,Available,,N/A,
604,323,3000-3999,TELUS Mobility,8303,In Service,Vancouver,Grandfathered,
604,323,4000-4999,TELUS Mobility,8303,In Service,Vancouver,Grandfathered,
604,323,5000-5999,,,Available,,N/A,
604,323,6000-6999,TELUS Mobility,8303,In Service,Vancouver,Grandfathered,
604,323,7000-7999,,,Available,,N/A,
604,323,8000-8999,,,Available,,N/A,
604,323,9000-9999,,,Available,,N/A,
604,324,0000-9999,Bell Mobility,6574,In Service,New Westminster,Nov 26 2012 ,
604,325,0000-9999,,,Available,,N/A,
604,326,0000-9999,,,Available,,N/A,
604,327,0000-9999,Bell Mobility,6574,In Service,Vancouver,Aug 31 2007 ,
604,328,0000-9999,TELUS Mobility,8303,In Service,Vancouver,Grandfathered,
604,329,0000-9999,TELUS Mobility,8303,In Service,Vancouver,Grandfathered,
604,330,0000-9999,,,Available,,N/A,
604,331,0000-9999,,,Available,,N/A,
604,332,0000-9999,,,Available,,N/A,
604,333,0000-9999,,,Available,,N/A,
604,334,0000-9999,,,Available,,N/A,
604,335,0000-9999,,,Available,,N/A,
604,336,0000-9999,,,Available,,N/A,
604,337,0000-9999,,,Available,,N/A,
604,338,0000-9999,,,Available,,N/A,
604,339,0000-9999,,,Available,,N/A,
604,340,0000-9999,Bell Mobility,6574,In Service,Vancouver,Grandfathered,
604,341,0000-9999,TELUS Mobility,8303,In Service,Vancouver,Grandfathered,
604,342,0000-9999,,,Available,,N/A,
604,343,0000-9999,,,Available,,N/A,
604,344,0000-9999,,,Available,,N/A,
604,345,0000-9999,Bell Mobility,6574,In Service,Vancouver,Apr 14 2008 ,
604,346,0000-9999,Bell Mobility,6574,In Service,Vancouver,May 30 2008 ,
604,347,0000-9999,Bell Mobility,6574,In Service,Vancouver,Oct 23 2008 ,
604,348,0000-9999,Bell Mobility,6574,In Service,Vancouver,Nov 24 2008 ,
604,349,0000-9999,Bell Mobility,6574,In Service,Vancouver,Feb 20 2009 ,
604,350,0000-9999,,,Available,,N/A,
604,351,0000-9999,,,Available,,N/A,
604,352,0000-9999,,,Available,,N/A,
604,353,0000-9999,Bell Mobility,6574,In Service,Vancouver,Sep 10 2010 ,
604,354,0000-9999,Bell Mobility,6574,In Service,Vancouver,Jun 11 2010 ,
604,355,0000-9999,Bell Mobility,6574,In Service,Vancouver,Oct  6 2010 ,
604,356,0000-9999,Bell Mobility,6574,In Service,Vancouver,Jul 22 2011 ,
604,357,0000-9999,Bell Mobility,6574,In Service,New Westminster,Feb 27 2013 ,
604,358,0000-9999,Bell Mobility,6574,In Service,Vancouver,Oct 19 2011 ,
604,359,0000-9999,,,Available,,N/A,
604,360,0000-9999,,,Available,,N/A,
604,361,0000-9999,,,Available,,N/A,
604,362,0000-9999,,,Available,,N/A,
604,363,0000-9999,,,Available,,N/A,
604,364,0000-9999,,,Available,,N/A,
604,365,0000-9999,,,Available,,N/A,
604,366,0000-9999,,,Available,,N/A,
604,367,0000-9999,,,Available,,N/A,
604,368,0000-9999,,,Available,,N/A,
604,369,0000-9999,,,Available,,N/A,
604,370,0000-9999,,,Available,,N/A,
604,371,0000-9999,,,Available,,N/A,
604,372,0000-9999,,,Available,,N/A,
604,373,0000-9999,,,Available,,N/A,
604,374,0000-9999,,,Available,,N/A,
604,375,0000-9999,,,Available,,N/A,
604,376,0000-9999,,,Available,,N/A,
604,377,0000-9999,,,Available,,N/A,
604,378,0000-9999,Bell Mobility,6574,In Service,Chilliwack,Oct 12 2006 ,
604,379,0000-9999,Bell Mobility,6574,In Service,Vancouver,Mar  1 2010 ,
604,380,0000-9999,,,Available,,N/A,
604,381,0000-9999,,,Available,,N/A,
604,382,0000-9999,,,Available,,N/A,
604,383,0000-9999,,,Available,,N/A,
604,384,0000-9999,,,Available,,N/A,
604,385,0000-9999,,,Available,,N/A,
604,386,0000-9999,,,Available,,N/A,
604,387,0000-9999,,,Available,,N/A,
604,388,0000-9999,Bell Mobility,6574,In Service,Whistler,Oct 12 2006 ,
604,389,0000-9999,Bell Mobility,6574,In Service,Squamish,Oct 12 2006 ,
604,390,0000-9999,,,Available,,N/A,
604,391,0000-9999,,,Available,,N/A,
604,392,0000-9999,,,Available,,N/A,
604,393,0000-9999,Bell Mobility,6574,In Service,Chilliwack,Nov 16 2006 ,
604,394,0000-9999,,,Available,,N/A,
604,395,0000-9999,Bell Mobility,6574,In Service,New Westminster,Nov 16 2006 ,
604,396,0000-9999,,,Available,,N/A,
604,397,0000-9999,,,Available,,N/A,
604,398,0000-9999,,,Available,,N/A,
604,399,0000-9999,Bell Mobility,6574,In Service,Sechelt,Oct 12 2006 ,
604,400,0000-9999,,,Available,,N/A,
604,401,0000-9999,,,Available,,N/A,
604,402,0000-9999,,,Available,,N/A,
604,403,0000-9999,,,Available,,N/A,
604,404,0000-9999,Bell Mobility,6574,In Service,Vancouver,Apr 14 2008 ,
604,405,0000-9999,,,Available,,N/A,
604,406,0000-9999,,,Available,,N/A,
604,407,0000-9999,TELUS Mobility,8303,In Service,Chilliwack,Nov  1 2006 ,
604,408,0000-9999,,,Available,,N/A,
604,409,0000-9999,,,Available,,N/A,
604,410,0000-9999,,,Available,,N/A,
604,411,0000-9999,,,Not Available,,N/A,
604,412,0000-9999,,,Available,,N/A,
604,413,0000-0999,TELUS Mobility,8303,In Service,Powell River,Grandfathered,
604,413,1000-1999,Bell Mobility,6574,In Service,Powell River,Grandfathered,
604,413,2000-2999,Bell Mobility,6574,In Service,Powell River,Grandfathered,
604,413,3000-3999,Bell Mobility,6574,In Service,Powell River,Oct 13 2006 ,
604,413,4000-4999,TELUS Mobility,8303,In Service,Powell River,Apr 25 2007 ,
604,413,5000-5999,TELUS Mobility,8303,In Service,Powell River,Apr 25 2007 ,
604,413,6000-6999,TELUS Mobility,8303,In Service,Powell River,Apr 25 2007 ,
604,413,7000-7999,TELUS Mobility,8303,In Service,Powell River,Apr 25 2007 ,
604,413,8000-8999,TELUS Mobility,8303,In Service,Powell River,Apr 25 2007 ,
604,413,9000-9999,TELUS Mobility,8303,In Service,Powell River,Apr 25 2007 ,
604,414,0000-0999,TELUS Mobility,8303,In Service,Powell River,Sep 24 2007 ,
604,414,1000-1999,TELUS Mobility,8303,In Service,Powell River,Sep 24 2007 ,
604,414,2000-2999,TELUS Mobility,8303,In Service,Powell River,Sep 24 2007 ,
604,414,3000-3999,TELUS Mobility,8303,In Service,Powell River,Grandfathered,
604,414,4000-4999,TELUS Mobility,8303,In Service,Powell River,Grandfathered,
604,414,5000-5999,TELUS Mobility,8303,In Service,Powell River,Grandfathered,
604,414,6000-6999,TELUS Mobility,8303,In Service,Powell River,Grandfathered,
604,414,7000-7999,Bell Mobility,6574,In Service,Powell River,Grandfathered,
604,414,8000-8999,TELUS Mobility,8303,In Service,Powell River,Grandfathered,
604,414,9000-9999,TELUS Mobility,8303,In Service,Powell River,Grandfathered,
604,415,0000-9999,,,Available,,N/A,
604,416,0000-9999,,,Available,,N/A,
604,417,0000-9999,TELUS Mobility,8303,In Service,Vancouver,Nov 19 2007 ,
604,418,0000-9999,,,Available,,N/A,
604,419,0000-9999,,,Available,,N/A,
604,420,0000-9999,,,Available,,N/A,
604,421,0000-9999,,,Available,,N/A,
604,422,0000-9999,Bell Mobility,6574,In Service,Vancouver,Sep  3 2015 ,
604,423,0000-9999,,,Available,,N/A,
604,424,0000-9999,,,Available,,N/A,
604,425,0000-9999,,,Available,,N/A,
604,426,0000-9999,,,Available,,N/A,
604,427,0000-9999,,,Available,,N/A,
604,428,0000-9999,,,Available,,N/A,
604,429,0000-9999,,,Available,,N/A,
604,430,0000-9999,,,Available,,N/A,
604,431,0000-9999,,,Available,,N/A,
604,432,0000-9999,,,Available,,N/A,
604,433,0000-9999,,,Available,,N/A,
604,434,0000-9999,,,Available,,N/A,
604,435,0000-9999,,,Available,,N/A,
604,436,0000-9999,,,Available,,N/A,
604,437,0000-9999,,,Available,,N/A,
604,438,0000-9999,,,Available,,N/A,
604,439,0000-9999,,,Available,,N/A,
604,440,0000-9999,,,Available,,N/A,
604,441,0000-9999,,,Available,,N/A,
604,442,0000-9999,,,Available,,N/A,
604,443,0000-9999,TELUS Mobility,8303,In Service,Vancouver,Nov 19 2007 ,
604,444,0000-9999,,,Available,,N/A,
604,445,0000-9999,,,Available,,N/A,
604,446,0000-9999,,,Available,,N/A,
604,447,0000-9999,,,Available,,N/A,
604,448,0000-9999,,,Available,,N/A,
604,449,0000-9999,,,Available,,N/A,
604,450,0000-9999,,,Available,,N/A,
604,451,0000-9999,,,Available,,N/A,
604,452,0000-9999,,,Available,,N/A,
604,453,0000-9999,,,Available,,N/A,
604,454,0000-0999,,,Available,,N/A,
604,454,1000-1999,,,Available,,N/A,
604,454,2000-2999,,,Available,,N/A,
604,454,3000-3999,,,Available,,N/A,
604,454,4000-4999,TELUS Mobility,8303,In Service,Vancouver,Grandfathered,
604,454,5000-5999,,,Available,,N/A,
604,454,6000-6999,,,Available,,N/A,
604,454,7000-7999,TELUS Mobility,8303,In Service,Vancouver,Grandfathered,
604,454,8000-8999,TELUS Mobility,8303,In Service,Vancouver,Grandfathered,
604,454,9000-9999,,,Available,,N/A,
604,455,0000-9999,,,Available,,N/A,
604,456,0000-9999,,,Available,,N/A,
604,457,0000-9999,,,Available,,N/A,
604,458,0000-9999,,,Available,,N/A,
604,459,0000-9999,,,Available,,N/A,
604,460,0000-9999,,,Available,,N/A,
604,461,0000-9999,,,Available,,N/A,
604,462,0000-9999,,,Available,,N/A,
604,463,0000-9999,,,Available,,N/A,
604,464,0000-9999,,,Available,,N/A,
604,465,0000-9999,,,Available,,N/A,
604,466,0000-9999,TELUS Mobility,8303,In Service,Powell River,Dec 12 2006 ,
604,467,0000-9999,,,Available,,N/A,
604,468,0000-9999,,,Available,,N/A,
604,469,0000-9999,,,Available,,N/A,
604,470,0000-9999,,,Available,,N/A,
604,471,0000-9999,,,Available,,N/A,
604,472,0000-9999,,,Available,,N/A,
604,473,0000-9999,TELUS Mobility,8303,In Service,Vancouver,Nov 19 2007 ,
604,474,0000-9999,,,Available,,N/A,
604,475,0000-9999,,,Available,,N/A,
604,476,0000-9999,,,Available,,N/A,
604,477,0000-9999,,,Available,,N/A,
604,478,0000-9999,,,Available,,N/A,
604,479,0000-9999,,,Available,,N/A,
604,480,0000-9999,,,Available,,N/A,
604,481,0000-9999,,,Available,,N/A,
604,482,0000-9999,,,Available,,N/A,
604,483,0000-0999,,,Available,,N/A,
604,483,1000-1999,TELUS Mobility,8303,In Service,Powell River,Grandfathered,
604,483,2000-2999,,,Available,,N/A,
604,483,3000-3999,,,Available,,N/A,
604,483,4000-4999,,,Available,,N/A,
604,483,5000-5999,,,Available,,N/A,
604,483,6000-6999,TELUS Mobility,8303,In Service,Powell River,Grandfathered,
604,483,7000-7999,,,Available,,N/A,
604,483,8000-8999,TELUS Mobility,8303,In Service,Powell River,Grandfathered,
604,483,9000-9999,,,Available,,N/A,
604,484,0000-9999,,,Available,,N/A,
604,485,0000-9999,,,Available,,N/A,
604,486,0000-9999,,,Available,,N/A,
604,487,0000-9999,,,Available,,N/A,
604,488,0000-9999,,,Available,,N/A,
604,489,0000-9999,TELUS Mobility,8303,In Service,Westview,Nov 19 2007 ,
604,490,0000-9999,,,Available,,N/A,
604,491,0000-9999,,,Available,,N/A,
604,492,0000-9999,,,Available,,N/A,
604,493,0000-9999,,,Available,,N/A,
604,494,0000-9999,,,Available,,N/A,
604,495,0000-9999,,,Available,,N/A,
604,496,0000-9999,,,Available,,N/A,
604,497,0000-9999,,,Available,,N/A,
604,498,0000-9999,,,Available,,N/A,
604,499,0000-9999,,,Available,,N/A,
604,500,0000-9999,,,Available,,N/A,
604,501,0000-9999,Bell Mobility,6574,In Service,Aldergrove,Nov 16 2006 ,
604,502,0000-9999,Bell Mobility,6574,In Service,Aldergrove,Nov 16 2006 ,
604,503,0000-9999,,,Available,,N/A,
604,504,0000-9999,TELUS Mobility,8303,In Service,Abbotsford,Oct 19 2006 ,
604,505,0000-9999,,,Available,,N/A,
604,506,0000-9999,,,Available,,N/A,
604,507,0000-9999,Bell Mobility,6574,In Service,Aldergrove,Nov 16 2006 ,
604,508,0000-0999,TELUS Mobility,8303,In Service,Langley,Nov 19 2007 ,
604,508,1000-1999,,,Available,,N/A,
604,508,2000-2999,,,Available,,N/A,
604,508,3000-3999,,,Available,,N/A,
604,508,4000-4999,,,Available,,N/A,
604,508,5000-5999,,,Available,,N/A,
604,508,6000-6999,,,Available,,N/A,
604,508,7000-7999,,,Available,,N/A,
604,508,8000-8999,,,Available,,N/A,
604,508,9000-9999,,,Available,,N/A,
604,509,0000-9999,,,Available,,N/A,
604,510,0000-9999,,,Available,,N/A,
604,511,0000-9999,,,Not Available,,N/A,
604,512,0000-9999,,,Available,,N/A,
604,513,0000-9999,TELUS Mobility,8303,In Service,Hope,Dec 12 2006 ,
604,514,0000-9999,,,Available,,N/A,
604,515,0000-9999,TELUS Mobility,8303,In Service,New Westminster,Nov 16 2006 ,
604,516,0000-0999,,,Available,,N/A,
604,516,1000-1999,,,Available,,N/A,
604,516,2000-2999,,,Available,,N/A,
604,516,3000-3999,,,Available,,N/A,
604,516,4000-4999,,,Available,,N/A,
604,516,5000-5999,,,Available,,N/A,
604,516,6000-6999,,,Available,,N/A,
604,516,7000-7999,,,Available,,N/A,
604,516,8000-8999,,,Available,,N/A,
604,516,9000-9999,Bell Mobility,6574,In Service,New Westminster,Grandfathered,
604,517,0000-9999,Bell Mobility,6574,In Service,New Westminster,Nov 16 2006 ,
604,518,0000-9999,,,Available,,N/A,
604,519,0000-0999,,,Available,,N/A,
604,519,1000-1999,,,Available,,N/A,
604,519,2000-2999,,,Available,,N/A,
604,519,3000-3999,,,Available,,N/A,
604,519,4000-4999,,,Available,,N/A,
604,519,5000-5999,,,Available,,N/A,
604,519,6000-6999,,,Available,,N/A,
604,519,7000-7999,TELUS Mobility,8303,In Service,New Westminster,Nov 19 2007 ,
604,519,8000-8999,,,Available,,N/A,
604,519,9000-9999,,,Available,,N/A,
604,520,0000-9999,Bell Mobility,6574,In Service,New Westminster,Nov 16 2006 ,
604,521,0000-9999,Bell Mobility,6574,In Service,New Westminster,Nov 16 2006 ,
604,522,0000-9999,Bell Mobility,6574,In Service,New Westminster,Nov 16 2006 ,
604,523,0000-9999,Bell Mobility,6574,In Service,New Westminster,Oct  1 2009 ,
604,524,0000-9999,TELUS Mobility,8303,In Service,New Westminster,Feb 22 2007 ,
604,525,0000-9999,Bell Mobility,6574,In Service,New Westminster,Aug 31 2007 ,
604,526,0000-9999,Bell Mobility,6574,In Service,New Westminster,Feb  1 2010 ,
604,527,0000-9999,TELUS Mobility,8303,In Service,New Westminster,Nov  5 2008 ,
604,528,0000-9999,Bell Mobility,6574,In Service,New Westminster,Oct 12 2010 ,
604,529,0000-9999,,,Available,,N/A,
604,530,0000-9999,,,Available,,N/A,
604,531,0000-9999,,,Available,,N/A,
604,532,0000-9999,,,Available,,N/A,
604,533,0000-9999,,,Available,,N/A,
604,534,0000-9999,,,Available,,N/A,
604,535,0000-9999,,,Available,,N/A,
604,536,0000-9999,,,Available,,N/A,
604,537,0000-9999,,,Available,,N/A,
604,538,0000-9999,,,Available,,N/A,
604,539,0000-9999,,,Available,,N/A,
604,540,0000-9999,,,Available,,N/A,
604,541,0000-9999,,,Available,,N/A,
604,542,0000-9999,,,Available,,N/A,
604,543,0000-9999,Bell Mobility,6574,In Service,Aldergrove,Nov 16 2006 ,
604,544,0000-9999,,,Available,,N/A,
604,545,0000-9999,,,Available,,N/A,
604,546,0000-9999,,,Available,,N/A,
604,547,0000-9999,,,Available,,N/A,
604,548,0000-9999,,,Available,,N/A,
604,549,0000-9999,,,Available,,N/A,
604,550,0000-9999,Bell Mobility,6574,In Service,Aldergrove,Dec  2 2012 ,
604,551,0000-9999,Bell Mobility,6574,In Service,Aldergrove,Dec  2 2012 ,
604,552,0000-9999,Bell Mobility,6574,In Service,Vancouver,Dec  2 2012 ,
604,553,0000-9999,Bell Mobility,6574,In Service,Vancouver,Dec  2 2012 ,
604,554,0000-9999,,,Available,,N/A,
604,555,0000-9999,,,Not Available,,N/A,
604,556,0000-0999,,,Available,,N/A,
604,556,1000-1999,TELUS Mobility,8303,In Service,Abbotsford,Grandfathered,
604,556,2000-2999,,,Available,,N/A,
604,556,3000-3999,,,Available,,N/A,
604,556,4000-4999,,,Available,,N/A,
604,556,5000-5999,TELUS Mobility,8303,In Service,Abbotsford,Nov 19 2007 ,
604,556,6000-6999,TELUS Mobility,8303,In Service,Abbotsford,Grandfathered,
604,556,7000-7999,,,Available,,N/A,
604,556,8000-8999,,,Available,,N/A,
604,556,9000-9999,,,Available,,N/A,
604,557,0000-0999,,,Available,,N/A,
604,557,1000-1999,Bell Mobility,6574,In Service,Abbotsford,Grandfathered,
604,557,2000-2999,,,Available,,N/A,
604,557,3000-3999,Bell Mobility,6574,In Service,Abbotsford,Grandfathered,
604,557,4000-4999,,,Available,,N/A,
604,557,5000-5999,,,Available,,N/A,
604,557,6000-6999,Bell Mobility,6574,In Service,Abbotsford,Grandfathered,
604,557,7000-7999,,,Available,,N/A,
604,557,8000-8999,Bell Mobility,6574,In Service,Abbotsford,Grandfathered,
604,557,9000-9999,,,Available,,N/A,
