NPA,NXX,MBI Block,Company,OCN,Status,Rate Center,Date Assigned,Remarks
506,284,2000-2999,Bell Mobility,6574,In Service,Kedgwick,Mar 16 2008 ,
506,284,3000-3999,Bell Mobility,6574,In Service,Kedgwick,Mar 16 2008 ,
506,284,4000-4999,Bell Mobility,6574,In Service,Kedgwick,Mar 16 2008 ,
506,284,5000-5999,Bell Mobility,6574,In Service,Kedgwick,Grandfathered,
506,284,6000-6999,Bell Mobility Aliant,329A,In Service,Kedgwick,Grandfathered,
506,284,7000-7999,Bell Mobility Aliant,329A,In Service,Kedgwick,Grandfathered,
506,284,8000-8999,Bell Mobility,6574,In Service,Kedgwick,Mar 16 2008 ,
506,284,9000-9999,,,Available,,N/A,
506,285,0000-9999,,,Available,,N/A,
506,286,0000-9999,,,Not Available,,N/A,
506,287,0000-9999,,,Not Available,,N/A,
506,288,0000-9999,,,Available,,N/A,
506,289,0000-9999,,,Not Available,,N/A,
506,290,0000-9999,,,Not Available,,N/A,
506,291,0000-9999,,,Available,,N/A,
506,292,0000-9999,,,Available,,N/A,
506,293,0000-9999,,,Not Available,,N/A,
506,294,0000-9999,,,Available,,N/A,
506,295,0000-9999,,,Available,,N/A,
506,296,0000-9999,,,Not Available,,N/A,
506,297,0000-9999,,,Not Available,,N/A,
506,298,0000-9999,,,Not Available,,N/A,
506,299,0000-9999,,,Not Available,,N/A,
506,300,0000-9999,,,Available,,N/A,
506,301,0000-9999,,,Not Available,,N/A,
506,302,0000-9999,,,Not Available,,N/A,
506,303,0000-9999,,,Not Available,,N/A,
506,304,0000-9999,,,Available,,N/A,
506,305,0000-9999,,,Not Available,,N/A,
506,306,0000-9999,,,Available,,N/A,
506,307,0000-9999,,,Available,,N/A,
506,308,0000-9999,,,Not Available,,N/A,
506,309,0000-9999,Bell Mobility Aliant,329A,In Service,Doaktown,Mar  6 2009 ,
506,310,0000-9999,,,Available,,N/A,
506,311,0000-9999,,,Not Available,,N/A,
506,312,0000-9999,,,Available,,N/A,
506,313,0000-9999,,,Not Available,,N/A,
506,314,0000-9999,,,Available,,N/A,
506,315,0000-9999,,,Not Available,,N/A,
506,316,0000-9999,,,Not Available,,N/A,
506,317,0000-9999,,,Available,,N/A,
506,318,0000-9999,,,Not Available,,N/A,
506,319,0000-9999,,,Not Available,,N/A,
506,320,0000-9999,,,Not Available,,N/A,
506,321,0000-9999,TELUS Mobility,8303,In Service,St. Stephen,Jun 26 2007 ,
506,322,0000-9999,,,Not Available,,N/A,
506,323,0000-0999,Bell Mobility Aliant,329A,In Service,Woodstock,Grandfathered,
506,323,1000-1999,Bell Mobility Aliant,329A,In Service,Woodstock,Grandfathered,
506,323,2000-2999,Bell Mobility Aliant,329A,In Service,Woodstock,Grandfathered,
506,323,3000-3999,Bell Mobility Aliant,329A,In Service,Woodstock,Grandfathered,
506,323,4000-4999,Bell Mobility,6574,In Service,Woodstock,Grandfathered,
506,323,5000-5999,Bell Mobility Aliant,329A,In Service,Woodstock,Grandfathered,
506,323,6000-6999,Bell Mobility Aliant,329A,In Service,Woodstock,Grandfathered,
506,323,7000-7999,Bell Mobility Aliant,329A,In Service,Woodstock,Grandfathered,
506,323,8000-8999,Bell Mobility Aliant,329A,In Service,Woodstock,Grandfathered,
506,323,9000-9999,Bell Mobility Aliant,329A,In Service,Woodstock,Grandfathered,
506,324,0000-0999,Bell Mobility Aliant,329A,In Service,Woodstock,Grandfathered,
506,324,1000-1999,Bell Mobility,6574,In Service,Woodstock,Grandfathered,
506,324,2000-2999,Bell Mobility,6574,In Service,Woodstock,Grandfathered,
506,324,3000-3999,Bell Mobility Aliant,329A,In Service,Woodstock,Grandfathered,
506,324,4000-4999,,,Available,,N/A,
506,324,5000-5999,Bell Mobility Aliant,329A,In Service,Woodstock,Grandfathered,
506,324,6000-6999,Bell Mobility Aliant,329A,In Service,Woodstock,Grandfathered,
506,324,7000-7999,TELUS Mobility,8303,In Service,Hartland,Nov 14 2007 ,
506,324,8000-8999,TELUS Mobility,8303,In Service,Hartland,Nov 14 2007 ,
506,324,9000-9999,TELUS Mobility,8303,In Service,Meductic,Nov 14 2007 ,
506,325,0000-0999,,,Available,,N/A,
506,325,1000-1999,TELUS Mobility,8303,In Service,Woodstock,Nov 14 2007 ,
506,325,2000-2999,TELUS Mobility,8303,In Service,Woodstock,Nov 14 2007 ,
506,325,3000-3999,TELUS Mobility,8303,In Service,Woodstock,Nov 14 2007 ,
506,325,4000-4999,TELUS Mobility,8303,In Service,Woodstock,Nov 14 2007 ,
506,325,5000-5999,TELUS Mobility,8303,In Service,Woodstock,Nov 14 2007 ,
506,325,6000-6999,TELUS Mobility,8303,In Service,Woodstock,Nov 14 2007 ,
506,325,7000-7999,TELUS Mobility,8303,In Service,Woodstock,Nov 14 2007 ,
506,325,8000-8999,Bell Mobility Aliant,329A,In Service,Woodstock,Grandfathered,
506,325,9000-9999,Bell Mobility Aliant,329A,In Service,Woodstock,Grandfathered,
506,326,0000-0999,Bell Mobility,6574,In Service,Minto,Grandfathered,
506,326,1000-1999,Bell Mobility Aliant,329A,In Service,Minto,Nov 21 2007 ,
506,326,2000-2999,Bell Mobility Aliant,329A,In Service,Minto,Nov 21 2007 ,
506,326,3000-3999,Bell Mobility Aliant,329A,In Service,Minto,Nov 21 2007 ,
506,326,4000-4999,Bell Mobility Aliant,329A,In Service,Minto,Nov 21 2007 ,
506,326,5000-5999,Bell Mobility Aliant,329A,In Service,Minto,Nov 21 2007 ,
506,326,6000-6999,Bell Mobility Aliant,329A,In Service,Minto,Nov 21 2007 ,
506,326,7000-7999,Bell Mobility Aliant,329A,In Service,Minto,Nov 21 2007 ,
506,326,8000-8999,Bell Mobility Aliant,329A,In Service,Minto,Nov 21 2007 ,
506,326,9000-9999,Bell Mobility Aliant,329A,In Service,Minto,Nov 21 2007 ,
506,327,0000-0999,Bell Mobility Aliant,329A,In Service,Minto,Grandfathered,
506,327,1000-1999,,,Available,,N/A,
506,327,2000-2999,,,Available,,N/A,
506,327,3000-3999,,,Available,,N/A,
506,327,4000-4999,,,Available,,N/A,
506,327,5000-5999,Bell Mobility Aliant,329A,In Service,Minto,Grandfathered,
506,327,6000-6999,Bell Mobility Aliant,329A,In Service,Minto,Grandfathered,
506,327,7000-7999,,,Available,,N/A,
506,327,8000-8999,,,Available,,N/A,
506,327,9000-9999,,,Available,,N/A,
506,328,0000-0999,TELUS Mobility,8303,In Service,Woodstock,Nov 14 2007 ,
506,328,1000-1999,TELUS Mobility,8303,In Service,Woodstock,Nov 14 2007 ,
506,328,2000-2999,TELUS Mobility,8303,In Service,Woodstock,Nov 14 2007 ,
506,328,3000-3999,TELUS Mobility,8303,In Service,Woodstock,Nov 14 2007 ,
506,328,4000-4999,TELUS Mobility,8303,In Service,Woodstock,Nov 14 2007 ,
506,328,5000-5999,Bell Mobility Aliant,329A,In Service,Woodstock,Grandfathered,
506,328,6000-6999,TELUS Mobility,8303,In Service,Meductic,Nov 14 2007 ,
506,328,7000-7999,Bell Mobility Aliant,329A,In Service,Woodstock,Grandfathered,
506,328,8000-8999,Bell Mobility Aliant,329A,In Service,Woodstock,Grandfathered,
506,328,9000-9999,,,Available,,N/A,
506,329,0000-9999,,,Available,,N/A,
506,330,0000-9999,Bell Mobility Aliant,329A,In Service,Saint John,Jul 13 2014 ,
506,331,0000-9999,,,Available,,N/A,
506,332,0000-9999,,,Available,,N/A,
506,333,0000-9999,Bell Mobility Aliant,329A,In Service,Saint John,Grandfathered,
506,334,0000-9999,,,Available,,N/A,
506,335,0000-9999,,,Available,,N/A,
506,336,0000-0999,TELUS Mobility,8303,In Service,Shippagan,Sep 29 2009 ,
506,336,1000-1999,TELUS Mobility,8303,In Service,Shippagan,Sep 29 2009 ,
506,336,2000-2999,,,Available,,N/A,
506,336,3000-3999,Bell Mobility Aliant,329A,In Service,Shippagan,Grandfathered,
506,336,4000-4999,,,Available,,N/A,
506,336,5000-5999,Bell Mobility Aliant,329A,In Service,Shippagan,Grandfathered,
506,336,6000-6999,,,Available,,N/A,
506,336,7000-7999,Bell Mobility Aliant,329A,In Service,Shippagan,Grandfathered,
506,336,8000-8999,,,Available,,N/A,
506,336,9000-9999,,,Available,,N/A,
506,337,0000-0999,,,Available,,N/A,
506,337,1000-1999,,,Available,,N/A,
506,337,2000-2999,Bell Mobility,6574,In Service,Shippagan,Grandfathered,
506,337,3000-3999,,,Available,,N/A,
506,337,4000-4999,Bell Mobility Aliant,329A,In Service,Shippagan,Grandfathered,
506,337,5000-5999,Bell Mobility Aliant,329A,In Service,Shippagan,Grandfathered,
506,337,6000-6999,,,Available,,N/A,
506,337,7000-7999,Bell Mobility Aliant,329A,In Service,Shippagan,Grandfathered,
506,337,8000-8999,Bell Mobility Aliant,329A,In Service,Shippagan,Grandfathered,
506,337,9000-9999,,,Available,,N/A,
506,338,0000-9999,Bell Mobility Aliant,329A,In Service,Shediac,Aug  2 2018 ,
506,339,0000-9999,,,Available,,N/A,
506,340,0000-9999,Bell Mobility Aliant,329A,In Service,Shippagan,Grandfathered,
506,341,0000-9999,,,Available,,N/A,
506,342,0000-9999,,,Available,,N/A,
506,343,0000-9999,Bell Mobility Aliant,329A,In Service,Saint John,Oct 23 2008 ,
506,344,0000-9999,,,Available,,N/A,
506,345,0000-9999,,,Available,,N/A,
506,346,0000-9999,Bell Mobility Aliant,329A,In Service,Neguac,Aug  2 2018 ,
506,347,0000-9999,Bell Mobility Aliant,329A,In Service,Dalhousie,Aug  2 2018 ,
506,348,0000-9999,,,Available,,N/A,
506,349,0000-9999,Bell Mobility Aliant,329A,In Service,Saint John,Jun  2 2014 ,
506,350,0000-9999,TELUS Mobility,8303,In Service,Bathurst,Mar 27 2007 ,
506,351,0000-9999,,,Available,,N/A,
506,352,0000-0999,,,Available,,N/A,
506,352,1000-1999,,,Available,,N/A,
506,352,2000-2999,,,Available,,N/A,
506,352,3000-3999,,,Available,,N/A,
506,352,4000-4999,,,Available,,N/A,
506,352,5000-5999,,,Available,,N/A,
506,352,6000-6999,,,Available,,N/A,
506,352,7000-7999,,,Available,,N/A,
506,352,8000-8999,TELUS Mobility,8303,In Service,Miramichi,Mar 27 2007 ,
506,352,9000-9999,TELUS Mobility,8303,In Service,Miramichi,Mar 27 2007 ,
506,353,0000-0999,,,Available,,N/A,
506,353,1000-1999,,,Available,,N/A,
506,353,2000-2999,,,Available,,N/A,
506,353,3000-3999,,,Available,,N/A,
506,353,4000-4999,,,Available,,N/A,
506,353,5000-5999,,,Available,,N/A,
506,353,6000-6999,,,Available,,N/A,
506,353,7000-7999,,,Available,,N/A,
506,353,8000-8999,TELUS Mobility,8303,In Service,Edmundston,Mar 27 2007 ,
506,353,9000-9999,TELUS Mobility,8303,In Service,Edmundston,Mar 27 2007 ,
506,354,0000-9999,,,Not Available,,N/A,
506,355,0000-0999,Bell Mobility,6574,In Service,Plaster Rock,Grandfathered,
506,355,1000-1999,,,Available,,N/A,
506,355,2000-2999,,,Available,,N/A,
506,355,3000-3999,,,Available,,N/A,
506,355,4000-4999,,,Available,,N/A,
506,355,5000-5999,,,Available,,N/A,
506,355,6000-6999,,,Available,,N/A,
506,355,7000-7999,,,Available,,N/A,
506,355,8000-8999,,,Available,,N/A,
506,355,9000-9999,,,Available,,N/A,
506,356,0000-0999,,,Available,,N/A,
506,356,1000-1999,,,Available,,N/A,
506,356,2000-2999,Bell Mobility Aliant,329A,In Service,Plaster Rock,Grandfathered,
506,356,3000-3999,,,Available,,N/A,
506,356,4000-4999,Bell Mobility Aliant,329A,In Service,Plaster Rock,Grandfathered,
506,356,5000-5999,Bell Mobility Aliant,329A,In Service,Plaster Rock,Grandfathered,
506,356,6000-6999,,,Available,,N/A,
506,356,7000-7999,,,Available,,N/A,
506,356,8000-8999,,,Available,,N/A,
506,356,9000-9999,,,Available,,N/A,
506,357,0000-9999,,,Available,,N/A,
506,358,0000-9999,,,Available,,N/A,
506,359,0000-9999,Bell Mobility Aliant,329A,In Service,Plaster Rock,Dec 19 2006 ,
506,360,0000-0999,Bell Mobility,6574,In Service,Sackville,Grandfathered,
506,360,1000-1999,,,Available,,N/A,
506,360,2000-2999,,,Available,,N/A,
506,360,3000-3999,,,Available,,N/A,
506,360,4000-4999,,,Available,,N/A,
506,360,5000-5999,,,Available,,N/A,
506,360,6000-6999,,,Available,,N/A,
506,360,7000-7999,,,Available,,N/A,
506,360,8000-8999,,,Available,,N/A,
506,360,9000-9999,,,Available,,N/A,
506,361,0000-9999,,,Available,,N/A,
506,362,0000-9999,,,Available,,N/A,
506,363,0000-9999,,,Available,,N/A,
506,364,0000-0999,Bell Mobility Aliant,329A,In Service,Sackville,Grandfathered,
506,364,1000-1999,,,Available,,N/A,
506,364,2000-2999,Bell Mobility Aliant,329A,In Service,Sackville,Grandfathered,
506,364,3000-3999,Bell Mobility Aliant,329A,In Service,Sackville,Grandfathered,
506,364,4000-4999,,,Available,,N/A,
506,364,5000-5999,Bell Mobility Aliant,329A,In Service,Sackville,Grandfathered,
506,364,6000-6999,,,Available,,N/A,
506,364,7000-7999,Bell Mobility Aliant,329A,In Service,Sackville,Grandfathered,
506,364,8000-8999,,,Available,,N/A,
506,364,9000-9999,Bell Mobility Aliant,329A,In Service,Sackville,Grandfathered,
506,365,0000-0999,Bell Mobility Aliant,329A,In Service,Doaktown,Grandfathered,
506,365,1000-1999,Bell Mobility Aliant,329A,In Service,Doaktown,Grandfathered,
506,365,2000-2999,,,Available,,N/A,
506,365,3000-3999,,,Available,,N/A,
506,365,4000-4999,,,Available,,N/A,
506,365,5000-5999,Bell Mobility Aliant,329A,In Service,Doaktown,Grandfathered,
506,365,6000-6999,,,Available,,N/A,
506,365,7000-7999,,,Available,,N/A,
506,365,8000-8999,Bell Mobility Aliant,329A,In Service,Doaktown,Grandfathered,
506,365,9000-9999,,,Available,,N/A,
506,366,0000-0999,,,Available,,N/A,
506,366,1000-1999,,,Available,,N/A,
506,366,2000-2999,,,Available,,N/A,
506,366,3000-3999,,,Available,,N/A,
506,366,4000-4999,Bell Mobility,6574,In Service,Harvey Station,Grandfathered,
506,366,5000-5999,,,Available,,N/A,
506,366,6000-6999,Bell Mobility Aliant,329A,In Service,Harvey Station,Grandfathered,
506,366,7000-7999,,,Available,,N/A,
506,366,8000-8999,Bell Mobility Aliant,329A,In Service,Harvey Station,Grandfathered,
506,366,9000-9999,,,Available,,N/A,
506,367,0000-9999,,,Available,,N/A,
506,368,0000-9999,,,Available,,N/A,
506,369,0000-9999,Bell Mobility Aliant,329A,In Service,Richibucto,Jun  5 2012 ,
506,370,0000-9999,Bell Mobility Aliant,329A,In Service,Harvey Station,Feb 23 2009 ,
506,371,0000-9999,,,Available,,N/A,
506,372,0000-9999,,,Available,,N/A,
506,373,0000-9999,,,Not Available,,N/A,
506,374,0000-9999,,,Not Available,,N/A,
506,375,0000-9999,,,Available,,N/A,
506,376,0000-9999,,,Not Available,,N/A,
506,377,0000-9999,Bell Mobility Aliant,329A,In Service,Moncton,Sep 30 2015 ,
506,378,0000-9999,Bell Mobility Aliant,329A,In Service,Moncton,Oct 21 2011 ,
506,379,0000-9999,,,Available,,N/A,
506,380,0000-9999,Bell Mobility Aliant,329A,In Service,Moncton,Feb 21 2008 ,
506,381,0000-9999,Bell Mobility Aliant,329A,In Service,Moncton,Grandfathered,
506,382,0000-9999,TELUS Mobility,8303,In Service,Moncton,Oct 31 2006 ,
506,383,0000-9999,Bell Mobility Aliant,329A,In Service,Moncton,Jan  9 2012 ,
506,384,0000-9999,Bell Mobility,6574,In Service,Moncton,Nov 17 2006 ,
506,385,0000-9999,Bell Mobility,6574,In Service,Perth-Andover,Nov 17 2006 ,
506,386,0000-9999,TELUS Mobility,8303,In Service,Richibucto,Dec 12 2006 ,
506,387,0000-9999,TELUS Mobility,8303,In Service,Tracadie,Dec 12 2006 ,
506,388,0000-9999,,,Available,,N/A,
506,389,0000-9999,,,Available,,N/A,
506,390,0000-9999,Bell Mobility Aliant,329A,In Service,St. Leonard,Jun 30 2011 ,
506,391,0000-0999,Bell Mobility Aliant,329A,In Service,Florenceville,Grandfathered,
506,391,1000-1999,,,Available,,N/A,
506,391,2000-2999,Bell Mobility,6574,In Service,Florenceville,Grandfathered,
506,391,3000-3999,,,Available,,N/A,
506,391,4000-4999,,,Available,,N/A,
506,391,5000-5999,Bell Mobility Aliant,329A,In Service,Florenceville,Grandfathered,
506,391,6000-6999,Bell Mobility Aliant,329A,In Service,Florenceville,Grandfathered,
506,391,7000-7999,,,Available,,N/A,
506,391,8000-8999,,,Available,,N/A,
506,391,9000-9999,Bell Mobility Aliant,329A,In Service,Florenceville,Grandfathered,
506,392,0000-0999,,,Available,,N/A,
506,392,1000-1999,,,Available,,N/A,
506,392,2000-2999,,,Available,,N/A,
506,392,3000-3999,,,Available,,N/A,
506,392,4000-4999,,,Available,,N/A,
506,392,5000-5999,Bell Mobility Aliant,329A,In Service,Florenceville,Grandfathered,
506,392,6000-6999,,,Available,,N/A,
506,392,7000-7999,Bell Mobility Aliant,329A,In Service,Florenceville,Grandfathered,
506,392,8000-8999,Bell Mobility Aliant,329A,In Service,Florenceville,Grandfathered,
506,392,9000-9999,,,Available,,N/A,
506,393,0000-0999,TELUS Mobility,8303,In Service,Grande-Anse,Aug 31 2009 ,
506,393,1000-1999,TELUS Mobility,8303,In Service,Grande-Anse,Aug 31 2009 ,
506,393,2000-2999,TELUS Mobility,8303,In Service,Lameque,Aug 31 2009 ,
506,393,3000-3999,TELUS Mobility,8303,In Service,Lameque,Aug 31 2009 ,
506,393,4000-4999,TELUS Mobility,8303,In Service,Paquetville,Aug 31 2009 ,
506,393,5000-5999,TELUS Mobility,8303,In Service,Paquetville,Aug 31 2009 ,
506,393,6000-6999,Bell Mobility Aliant,329A,In Service,Tracadie,Grandfathered,
506,393,7000-7999,,,Available,,N/A,
506,393,8000-8999,Bell Mobility Aliant,329A,In Service,Tracadie,Grandfathered,
506,393,9000-9999,Bell Mobility Aliant,329A,In Service,Tracadie,Grandfathered,
506,394,0000-0999,TELUS Mobility,8303,In Service,Tracadie,Oct 28 2008 ,
506,394,1000-1999,TELUS Mobility,8303,In Service,Tracadie,Oct 28 2008 ,
506,394,2000-2999,TELUS Mobility,8303,In Service,Tracadie,Oct 28 2008 ,
506,394,3000-3999,Bell Mobility Aliant,329A,In Service,Tracadie,Grandfathered,
506,394,4000-4999,,,Available,,N/A,
506,394,5000-5999,Bell Mobility Aliant,329A,In Service,Tracadie,Grandfathered,
506,394,6000-6999,,,Available,,N/A,
506,394,7000-7999,Bell Mobility Aliant,329A,In Service,Tracadie,Grandfathered,
506,394,8000-8999,Bell Mobility Aliant,329A,In Service,Tracadie,Grandfathered,
