NPA,NXX,MBI Block,Company,OCN,Status,Rate Center,Date Assigned,Remarks
204,240,2000-2999,Bell Mobility,6574,In Service,Portage La Prairie,Nov 26 2012 ,
204,240,3000-3999,Bell Mobility,6574,In Service,Portage La Prairie,Nov 26 2012 ,
204,240,4000-4999,,,Available,,N/A,
204,240,5000-5999,,,Available,,N/A,
204,240,6000-6999,,,Available,,N/A,
204,240,7000-7999,,,Available,,N/A,
204,240,8000-8999,,,Available,,N/A,
204,240,9000-9999,,,Available,,N/A,
204,241,0000-0999,Bell Mobility,6574,In Service,Souris,Jan 13 2010 ,
204,241,1000-1999,Bell Mobility,6574,In Service,Souris,Jan 13 2010 ,
204,241,2000-2999,,,Available,,N/A,
204,241,3000-3999,,,Available,,N/A,
204,241,4000-4999,,,Available,,N/A,
204,241,5000-5999,,,Available,,N/A,
204,241,6000-6999,,,Available,,N/A,
204,241,7000-7999,,,Available,,N/A,
204,241,8000-8999,,,Available,,N/A,
204,241,9000-9999,,,Available,,N/A,
204,242,0000-0999,MTS Inc.,991B,In Service,Manitou,Grandfathered,
204,242,1000-1999,MTS Inc.,991B,In Service,Manitou,Grandfathered,
204,242,2000-2999,MTS Inc.,991B,In Service,Manitou,Grandfathered,
204,242,3000-3999,MTS Inc.,991B,In Service,Manitou,Grandfathered,
204,242,4000-4999,MTS Inc.,991B,In Service,Manitou,Grandfathered,
204,242,5000-5999,MTS Inc.,991B,In Service,Manitou,Grandfathered,
204,242,6000-6999,MTS Inc.,991B,In Service,Manitou,Grandfathered,
204,242,7000-7999,Bell Mobility,6574,In Service,Manitou,Grandfathered,
204,242,8000-8999,Bell Mobility,6574,In Service,Manitou,Grandfathered,
204,242,9000-9999,MTS Inc.,991B,In Service,Manitou,Grandfathered,
204,243,0000-9999,Bell Mobility,6574,In Service,Manitou,Jun 14 2017 ,
204,244,0000-9999,,,Available,,N/A,
204,245,0000-9999,MTS Inc.,991B,In Service,Pilot Mound,Nov  6 2007 ,
204,246,0000-9999,,,Available,,N/A,
204,247,0000-9999,MTS Inc.,991B,In Service,Roblin,Nov  6 2007 ,
204,248,0000-9999,,,Available,,N/A,
204,249,0000-0999,TELUS Mobility,8303,In Service,Portage La Prairie,Grandfathered,
204,249,1000-1999,,,Available,,N/A,
204,249,2000-2999,Bell Mobility,6574,In Service,Portage La Prairie,Nov 30 2012 ,
204,249,3000-3999,Bell Mobility,6574,In Service,Portage La Prairie,Nov 30 2012 ,
204,249,4000-4999,,,Available,,N/A,
204,249,5000-5999,Bell Mobility,6574,In Service,Portage La Prairie,Jan 25 2010 ,
204,249,6000-6999,Bell Mobility,6574,In Service,Portage La Prairie,Sep 29 2009 ,
204,249,7000-7999,Bell Mobility,6574,In Service,Portage La Prairie,Nov  6 2007 ,
204,249,8000-8999,Bell Mobility,6574,In Service,Portage La Prairie,Feb 15 2007 ,
204,249,9000-9999,Bell Mobility,6574,In Service,Portage La Prairie,Grandfathered,
204,250,0000-9999,MTS Inc.,991B,In Service,Winnipeg,Aug 11 2008 ,
204,251,0000-9999,MTS Inc.,991B,In Service,Winnipeg,Oct  2 2009 ,
204,252,0000-9999,TELUS Mobility,8303,In Service,Portage La Prairie,Mar 30 2007 ,
204,253,0000-9999,Bell Mobility,6574,In Service,Manitou,Nov  8 2006 ,
204,254,0000-9999,Bell Mobility,6574,In Service,Minnedosa,Nov  8 2006 ,
204,255,0000-9999,Bell Mobility,6574,In Service,Morris,Nov  8 2006 ,
204,256,0000-9999,Bell Mobility,6574,In Service,Neepawa,Nov  8 2006 ,
204,257,0000-9999,Bell Mobility,6574,In Service,Portage La Prairie,Nov  8 2006 ,
204,258,0000-9999,Bell Mobility,6574,In Service,Russell,Nov  8 2006 ,
204,259,0000-0999,Bell Mobility,6574,In Service,Deloraine,Jul 12 2011 ,
204,259,1000-1999,Bell Mobility,6574,In Service,Deloraine,Jul 12 2011 ,
204,259,2000-2999,,,Available,,N/A,
204,259,3000-3999,,,Available,,N/A,
204,259,4000-4999,,,Available,,N/A,
204,259,5000-5999,,,Available,,N/A,
204,259,6000-6999,,,Available,,N/A,
204,259,7000-7999,,,Available,,N/A,
204,259,8000-8999,,,Available,,N/A,
204,259,9000-9999,,,Available,,N/A,
204,260,0000-0999,MTS Inc.,991B,In Service,Winnipeg,Oct  6 2008 ,
204,260,1000-1999,MTS Inc.,991B,In Service,Winnipeg,Oct  6 2008 ,
204,260,2000-2999,MTS Inc.,991B,In Service,Winnipeg,Oct  6 2008 ,
204,260,3000-3999,MTS Inc.,991B,In Service,Winnipeg,Oct  6 2008 ,
204,260,4000-4999,MTS Inc.,991B,In Service,Winnipeg,Oct  6 2008 ,
204,260,5000-5999,MTS Inc.,991B,In Service,Winnipeg,Oct  6 2008 ,
204,260,6000-6999,MTS Inc.,991B,In Service,Winnipeg,Oct  6 2008 ,
204,260,7000-7999,MTS Inc.,991B,In Service,Winnipeg,Oct  6 2008 ,
204,260,8000-8999,MTS Inc.,991B,In Service,Winnipeg,Oct  6 2008 ,
204,260,9000-9999,Bell Mobility,6574,In Service,Winnipeg,Oct  6 2008 ,
204,261,0000-9999,Bell Mobility,6574,In Service,Selkirk,Nov  8 2006 ,
204,262,0000-9999,Bell Mobility,6574,In Service,Souris,Nov  8 2006 ,
204,263,0000-9999,Bell Mobility,6574,In Service,Oakbank,Aug  2 2018 ,
204,264,0000-9999,MTS Inc.,991B,In Service,Melita,Nov  6 2007 ,
204,265,0000-9999,,,Available,,N/A,
204,266,0000-0999,MTS Inc.,991B,In Service,Beausejour,Grandfathered,
204,266,1000-1999,MTS Inc.,991B,In Service,Beausejour,Grandfathered,
204,266,2000-2999,MTS Inc.,991B,In Service,Beausejour,Grandfathered,
204,266,3000-3999,MTS Inc.,991B,In Service,Beausejour,Grandfathered,
204,266,4000-4999,MTS Inc.,991B,In Service,Beausejour,Grandfathered,
204,266,5000-5999,MTS Inc.,991B,In Service,Beausejour,Grandfathered,
204,266,6000-6999,MTS Inc.,991B,In Service,Beausejour,Grandfathered,
204,266,7000-7999,MTS Inc.,991B,In Service,Beausejour,Grandfathered,
204,266,8000-8999,Bell Mobility,6574,In Service,Beausejour,Grandfathered,
204,266,9000-9999,Bell Mobility,6574,In Service,Beausejour,Grandfathered,
204,267,0000-9999,,,Available,,N/A,
204,268,0000-0999,MTS Inc.,991B,In Service,Beausejour,Grandfathered,
204,268,1000-1999,MTS Inc.,991B,In Service,Beausejour,Grandfathered,
204,268,2000-2999,MTS Inc.,991B,In Service,Beausejour,Grandfathered,
204,268,3000-3999,MTS Inc.,991B,In Service,Beausejour,Grandfathered,
204,268,4000-4999,MTS Inc.,991B,In Service,Beausejour,Grandfathered,
204,268,5000-5999,MTS Inc.,991B,In Service,Beausejour,Grandfathered,
204,268,6000-6999,MTS Inc.,991B,In Service,Beausejour,Grandfathered,
204,268,7000-7999,MTS Inc.,991B,In Service,Beausejour,Grandfathered,
204,268,8000-8999,,,Available,,N/A,
204,268,9000-9999,MTS Inc.,991B,In Service,Beausejour,Grandfathered,
204,269,0000-9999,Bell Mobility,6574,In Service,Steinbach,Nov  8 2006 ,
204,270,0000-0999,MTS Inc.,991B,In Service,Lorette,Nov  6 2007 ,
204,270,1000-1999,MTS Inc.,991B,In Service,Lorette,Nov  6 2007 ,
204,270,2000-2999,MTS Inc.,991B,In Service,Lorette,Nov  6 2007 ,
204,270,3000-3999,MTS Inc.,991B,In Service,Lorette,Nov  6 2007 ,
204,270,4000-4999,MTS Inc.,991B,In Service,Lorette,Nov  6 2007 ,
204,270,5000-5999,MTS Inc.,991B,In Service,Lorette,Nov  6 2007 ,
204,270,6000-6999,MTS Inc.,991B,In Service,Lorette,Nov  6 2007 ,
204,270,7000-7999,MTS Inc.,991B,In Service,Lorette,Nov  6 2007 ,
204,270,8000-8999,Bell Mobility,6574,In Service,Lorette,Nov  6 2007 ,
204,270,9000-9999,MTS Inc.,991B,In Service,Lorette,Nov  6 2007 ,
204,271,0000-9999,MTS Inc.,991B,In Service,Flin Flon,Grandfathered,
204,272,0000-9999,,,Available,,N/A,
204,273,0000-9999,,,Not Available,,N/A,
204,274,0000-9999,,,Available,,N/A,
204,275,0000-9999,Bell Mobility,6574,In Service,Swan River,Nov  8 2006 ,
204,276,0000-9999,,,Available,,N/A,
204,277,0000-9999,,,Available,,N/A,
204,278,0000-9999,,,Available,,N/A,
204,279,0000-9999,,,Available,,N/A,
204,280,0000-0999,MTS Inc.,991B,In Service,Eriksdale,Nov  6 2007 ,
204,280,1000-1999,MTS Inc.,991B,In Service,Eriksdale,Nov  6 2007 ,
204,280,2000-2999,MTS Inc.,991B,In Service,Eriksdale,Nov  6 2007 ,
204,280,3000-3999,MTS Inc.,991B,In Service,Eriksdale,Nov  6 2007 ,
204,280,4000-4999,MTS Inc.,991B,In Service,Eriksdale,Nov  6 2007 ,
204,280,5000-5999,MTS Inc.,991B,In Service,Eriksdale,Nov  6 2007 ,
204,280,6000-6999,Bell Mobility,6574,In Service,Eriksdale,Nov  6 2007 ,
204,280,7000-7999,MTS Inc.,991B,In Service,Eriksdale,Nov  6 2007 ,
204,280,8000-8999,MTS Inc.,991B,In Service,Eriksdale,Nov  6 2007 ,
204,280,9000-9999,MTS Inc.,991B,In Service,Eriksdale,Nov  6 2007 ,
204,281,0000-0999,MTS Inc.,991B,In Service,Swan River,Grandfathered,
204,281,1000-1999,MTS Inc.,991B,In Service,Swan River,Grandfathered,
204,281,2000-2999,MTS Inc.,991B,In Service,Swan River,Grandfathered,
204,281,3000-3999,MTS Inc.,991B,In Service,Swan River,Grandfathered,
204,281,4000-4999,MTS Inc.,991B,In Service,Swan River,Grandfathered,
204,281,5000-5999,MTS Inc.,991B,In Service,Swan River,Grandfathered,
204,281,6000-6999,MTS Inc.,991B,In Service,Swan River,Grandfathered,
204,281,7000-7999,Bell Mobility,6574,In Service,Swan River,Grandfathered,
204,281,8000-8999,Bell Mobility,6574,In Service,Swan River,Grandfathered,
204,281,9000-9999,Bell Mobility,6574,In Service,Swan River,Grandfathered,
204,282,0000-9999,Bell Mobility,6574,In Service,Winnipeg,Oct  4 2006 ,
204,283,0000-9999,Bell Mobility,6574,In Service,Winnipeg,Oct  4 2006 ,
204,284,0000-9999,Bell Mobility,6574,In Service,Teulon,Nov  8 2006 ,
204,285,0000-9999,Bell Mobility,6574,In Service,Clear Lake,Nov  8 2006 ,
204,286,0000-9999,,,Available,,N/A,
204,287,0000-9999,Bell Mobility,6574,In Service,The Pas,Nov  8 2006 ,
204,288,0000-9999,,,Available,,N/A,
204,289,0000-9999,Bell Mobility,6574,In Service,Beausejour,Nov  8 2006 ,
204,290,0000-9999,Bell Mobility,6574,In Service,Winnipeg,Mar 13 2018 ,
204,291,0000-9999,Bell Mobility,6574,In Service,Winnipeg,Mar 13 2018 ,
204,292,0000-9999,Bell Mobility,6574,In Service,Winnipeg,Mar 13 2018 ,
204,293,0000-9999,,,Available,,N/A,
204,294,0000-9999,Bell Mobility,6574,In Service,Winnipeg,Mar 13 2018 ,
204,295,0000-9999,Bell Mobility,6574,In Service,Winnipeg,May 24 2017 ,
204,296,0000-9999,Bell Mobility,6574,In Service,Winnipeg,May 25 2017 ,
204,297,0000-9999,Bell Mobility,6574,In Service,Winnipeg,Mar 15 2018 ,
204,298,0000-9999,Bell Mobility,6574,In Service,Winnipeg,Mar 15 2018 ,
204,299,0000-9999,MTS Inc.,991B,In Service,Winnipeg,Grandfathered,
204,300,0000-9999,,,Available,,N/A,
204,301,0000-9999,MTS Inc.,991B,In Service,Norway House,Apr 22 2008 ,
204,302,0000-9999,MTS Inc.,991B,In Service,Ashern,Apr 22 2008 ,
204,303,0000-9999,MTS Inc.,991B,In Service,Rivers,Nov  6 2007 ,
204,304,0000-0999,MTS Inc.,991B,In Service,Altona,Nov  6 2007 ,
204,304,1000-1999,MTS Inc.,991B,In Service,Altona,Nov  6 2007 ,
204,304,2000-2999,MTS Inc.,991B,In Service,Altona,Nov  6 2007 ,
204,304,3000-3999,MTS Inc.,991B,In Service,Altona,Nov  6 2007 ,
204,304,4000-4999,MTS Inc.,991B,In Service,Altona,Nov  6 2007 ,
204,304,5000-5999,MTS Inc.,991B,In Service,Altona,Nov  6 2007 ,
204,304,6000-6999,Bell Mobility,6574,In Service,Altona,Nov  6 2007 ,
204,304,7000-7999,MTS Inc.,991B,In Service,Altona,Nov  6 2007 ,
204,304,8000-8999,MTS Inc.,991B,In Service,Altona,Nov  6 2007 ,
204,304,9000-9999,MTS Inc.,991B,In Service,Altona,Nov  6 2007 ,
204,305,0000-9999,MTS Inc.,991B,In Service,Boissevain,Nov  6 2007 ,
204,306,0000-9999,,,Not Available,,N/A,
204,307,0000-9999,MTS Inc.,991B,In Service,Thompson,Sep 23 2009 ,
204,308,0000-9999,MTS Inc.,991B,In Service,Fisher River,Apr 12 2007 ,
204,309,0000-9999,MTS Inc.,991B,In Service,Grand Rapids,Apr 22 2008 ,
204,310,0000-9999,,,Available,,N/A,
204,311,0000-9999,,,Not Available,,N/A,
204,312,0000-0999,Bell Mobility,6574,In Service,Winkler,Jan 13 2010 ,
204,312,1000-1999,Bell Mobility,6574,In Service,Winkler,Jan 13 2010 ,
204,312,2000-2999,,,Available,,N/A,
204,312,3000-3999,,,Available,,N/A,
204,312,4000-4999,,,Available,,N/A,
204,312,5000-5999,,,Available,,N/A,
204,312,6000-6999,,,Available,,N/A,
204,312,7000-7999,,,Available,,N/A,
204,312,8000-8999,,,Available,,N/A,
204,312,9000-9999,,,Available,,N/A,
204,313,0000-9999,Bell Mobility,6574,In Service,Winnipeg,Mar 15 2018 ,
204,314,0000-9999,Bell Mobility,6574,In Service,Winnipeg,Mar 15 2018 ,
204,315,0000-9999,Bell Mobility,6574,In Service,Winnipeg,Mar 15 2018 ,
204,316,0000-9999,Bell Mobility,6574,In Service,Winnipeg,Mar 15 2018 ,
204,317,0000-9999,Bell Mobility,6574,In Service,Winnipeg,Mar 15 2018 ,
204,318,0000-9999,Bell Mobility,6574,In Service,Winnipeg,Mar 15 2018 ,
204,319,0000-0999,MTS Inc.,991B,In Service,Altona,Grandfathered,
204,319,1000-1999,MTS Inc.,991B,In Service,Altona,Grandfathered,
204,319,2000-2999,MTS Inc.,991B,In Service,Altona,Grandfathered,
204,319,3000-3999,MTS Inc.,991B,In Service,Altona,Grandfathered,
204,319,4000-4999,MTS Inc.,991B,In Service,Altona,Grandfathered,
204,319,5000-5999,MTS Inc.,991B,In Service,Altona,Grandfathered,
204,319,6000-6999,MTS Inc.,991B,In Service,Altona,Grandfathered,
204,319,7000-7999,MTS Inc.,991B,In Service,Altona,Grandfathered,
204,319,8000-8999,MTS Inc.,991B,In Service,Altona,Grandfathered,
204,319,9000-9999,Bell Mobility,6574,In Service,Altona,Grandfathered,
204,320,0000-9999,TELUS Mobility,8303,In Service,Steinbach,Oct 24 2006 ,
204,321,0000-9999,TELUS Mobility,8303,In Service,Brandon,Oct 24 2006 ,
204,322,0000-9999,,,Available,,N/A,
204,323,0000-9999,,,Available,,N/A,
204,324,0000-0999,,,Available,,N/A,
204,324,1000-1999,MTS Inc.,991B,In Service,Altona,Grandfathered,
204,324,2000-2999,MTS Inc.,991B,In Service,Altona,Grandfathered,
204,324,3000-3999,MTS Inc.,991B,In Service,Altona,Grandfathered,
204,324,4000-4999,MTS Inc.,991B,In Service,Altona,Grandfathered,
204,324,5000-5999,MTS Inc.,991B,In Service,Altona,Grandfathered,
204,324,6000-6999,MTS Inc.,991B,In Service,Altona,Grandfathered,
204,324,7000-7999,MTS Inc.,991B,In Service,Altona,Grandfathered,
204,324,8000-8999,MTS Inc.,991B,In Service,Altona,Grandfathered,
204,324,9000-9999,MTS Inc.,991B,In Service,Altona,Grandfathered,
204,325,0000-9999,MTS Inc.,991B,In Service,Winkler,Grandfathered,
204,326,0000-9999,MTS Inc.,991B,In Service,Steinbach,Grandfathered,
204,327,0000-9999,,,Available,,N/A,
204,328,0000-9999,,,Available,,N/A,
204,329,0000-9999,MTS Inc.,991B,In Service,Easterville,Mar  5 2007 ,
204,330,0000-9999,MTS Inc.,991B,In Service,Winnipeg,Nov  6 2007 ,
204,331,0000-9999,TELUS Mobility,8303,In Service,Winkler,Oct 24 2006 ,
204,332,0000-9999,MTS Inc.,991B,In Service,Winkler,Sep 23 2009 ,
204,333,0000-9999,TELUS Mobility,8303,In Service,Winnipeg,Grandfathered,
204,334,0000-9999,Bell Mobility,6574,In Service,Virden,Nov  8 2006 ,
204,335,0000-9999,,,Available,,N/A,
204,336,0000-9999,Bell Mobility,6574,In Service,Winkler,Nov  8 2006 ,
204,337,0000-9999,,,Available,,N/A,
204,338,0000-0999,Bell Mobility,6574,In Service,Winkler,Mar 18 2008 ,
204,338,1000-1999,Bell Mobility,6574,In Service,Winkler,Mar 18 2008 ,
204,338,2000-2999,Bell Mobility,6574,In Service,Winkler,Mar 18 2008 ,
204,338,3000-3999,Bell Mobility,6574,In Service,Winkler,Mar 18 2008 ,
204,338,4000-4999,Bell Mobility,6574,In Service,Winkler,Mar 18 2008 ,
204,338,5000-5999,,,Available,,N/A,
204,338,6000-6999,,,Available,,N/A,
204,338,7000-7999,,,Available,,N/A,
204,338,8000-8999,,,Available,,N/A,
204,338,9000-9999,,,Available,,N/A,
204,339,0000-9999,,,Available,,N/A,
204,340,0000-0999,MTS Inc.,991B,In Service,Lac du Bonnet,Grandfathered,
204,340,1000-1999,MTS Inc.,991B,In Service,Lac du Bonnet,Grandfathered,
204,340,2000-2999,MTS Inc.,991B,In Service,Lac du Bonnet,Grandfathered,
204,340,3000-3999,Bell Mobility,6574,In Service,Lac du Bonnet,Grandfathered,
204,340,4000-4999,MTS Inc.,991B,In Service,Lac du Bonnet,Grandfathered,
204,340,5000-5999,MTS Inc.,991B,In Service,Lac du Bonnet,Grandfathered,
204,340,6000-6999,MTS Inc.,991B,In Service,Lac du Bonnet,Grandfathered,
204,340,7000-7999,MTS Inc.,991B,In Service,Lac du Bonnet,Grandfathered,
204,340,8000-8999,MTS Inc.,991B,In Service,Lac du Bonnet,Grandfathered,
204,340,9000-9999,Bell Mobility,6574,In Service,Lac du Bonnet,Grandfathered,
204,341,0000-9999,Bell Mobility,6574,In Service,Falcon Lake,Apr 13 2018 ,
204,342,0000-9999,Bell Mobility,6574,In Service,Elie,Apr 13 2018 ,
204,343,0000-9999,Bell Mobility,6574,In Service,Sidney,Apr 13 2018 ,
204,344,0000-9999,,,Available,,N/A,
204,345,0000-0999,MTS Inc.,991B,In Service,Lac Du Bonnet,Grandfathered,
204,345,1000-1999,MTS Inc.,991B,In Service,Lac Du Bonnet,Grandfathered,
204,345,2000-2999,MTS Inc.,991B,In Service,Lac Du Bonnet,Grandfathered,
204,345,3000-3999,MTS Inc.,991B,In Service,Lac Du Bonnet,Grandfathered,
204,345,4000-4999,MTS Inc.,991B,In Service,Lac Du Bonnet,Grandfathered,
204,345,5000-5999,,,Available,,N/A,
204,345,6000-6999,MTS Inc.,991B,In Service,Lac Du Bonnet,Grandfathered,
204,345,7000-7999,MTS Inc.,991B,In Service,Lac Du Bonnet,Grandfathered,
204,345,8000-8999,MTS Inc.,991B,In Service,Lac Du Bonnet,Grandfathered,
204,345,9000-9999,,,Available,,N/A,
204,346,0000-9999,MTS Inc.,991B,In Service,Steinbach,Grandfathered,
204,347,0000-9999,,,Available,,N/A,
204,348,0000-9999,,,Available,,N/A,
204,349,0000-9999,MTS Inc.,991B,In Service,Falcon Lake,Grandfathered,
204,350,0000-9999,,,Available,,N/A,
204,351,0000-9999,,,Available,,N/A,
204,352,0000-9999,,,Available,,N/A,
204,353,0000-9999,,,Available,,N/A,
204,354,0000-9999,,,Available,,N/A,
204,355,0000-0999,MTS Inc.,991B,In Service,Landmark,Grandfathered,
204,355,1000-1999,MTS Inc.,991B,In Service,Landmark,Grandfathered,
204,355,2000-2999,MTS Inc.,991B,In Service,Landmark,Grandfathered,
204,355,3000-3999,MTS Inc.,991B,In Service,Landmark,Grandfathered,
204,355,4000-4999,MTS Inc.,991B,In Service,Landmark,Grandfathered,
204,355,5000-5999,MTS Inc.,991B,In Service,Landmark,Grandfathered,
